ID,votos
30000000145,30883.084532879788
30000000146,12640.926170070159
30000000147,10834.911208008954
30000000148,33974.64195639746
30000000149,9604.52280965076
30000000150,9761.186273180598
30000000152,9848.379323816123
30000000153,10474.209311281109
30000000154,24546.28830084175
30000000155,10586.528950357395
30000000156,10772.918432478982
30000000157,18757.677735222187
30000000158,29044.838567142644
30000000159,15519.11695096653
30000000160,10461.104919410707
30000000161,9546.824457923633
30000000165,9546.824457923633
30000000338,121598.171167438
30000000344,9546.824457923633
30000000345,10343.571185156332
30000000346,9740.573945695616
30000000347,9570.736808407764
30000000348,9699.517214005444
30000000349,19581.960280960826
30000000350,11179.265494713705
30000000351,9586.189982213476
30000000352,9649.804545826168
30000000353,16244.458821783563
30000000354,9858.562763788788
30000000355,9531.22452887975
30000000356,11511.104729654784
30000000360,9570.736808407764
30000000462,26813.86165006817
30000000463,10145.656734458058
30000000464,11604.652986228275
30000000465,9556.787937292022
30000000466,43480.599238521834
30000000467,14170.291941918815
30000000468,29061.546934770777
30000000469,35564.499683610906
30000000470,16658.2741541805
30000000472,9686.313169081064
30000000473,9686.313169081064
30000000475,9686.313169081064
30000000477,9686.313169081064
30000000478,9730.99581424409
30000000479,10525.602869671136
30000000480,9737.232825354384
30000000551,10482.558299386304
30000000567,9686.313169081064
30000000568,9686.313169081064
40000000001,9503.944753809139
40000000003,9509.861418403214
40000000077,88001.3263388343
40000000078,53690.429898218084
40000000079,16010.243686511032
40000000080,9561.832225014165
40000000081,68969.50415838324
40000000082,71192.85199773998
40000000083,27688.318534980983
40000000085,9496.278768364004
40000000086,143583.30395315346
40000000087,92021.77681884365
40000000088,9622.376656767234
40000000089,30890.293583062172
40000000090,9731.942766095794
40000000091,10703.047993452943
40000000092,9709.528900114554
40000000093,11312.266895773446
40000000094,10219.691342488004
40000000095,12886.304629415881
40000000096,12262.73437124735
40000000097,9740.769124183505
40000000098,9842.158492679924
40000000185,9496.542517347874
40000000338,10676.640329907097
40000000339,13352.43769260005
40000000340,21235.615097453123
40000000341,17906.887114606547
40000000342,13201.488414502279
40000000344,9975.261793563208
40000000345,165757.70169026166
40000000346,9649.612857485863
40000000347,23362.096343223417
40000000348,11099.63436343264
40000000349,99177.27444795528
40000000350,9742.308553964818
40000000351,15508.301265493737
40000000353,255477.86977048358
40000000601,11073.064765717801
40000000602,12810.282160421166
40000000616,9576.714896028796
40000000617,9576.714896028796
40000000640,9576.714896028796
40000000713,9783.241247120379
40000000718,9787.46531088856
40000000719,10192.161622539836
40000000720,9962.234538219343
40000000722,9628.796275111668
40000000723,9557.513748471178
40000000744,9607.87518459157
40000000746,9632.46840485222
40000000749,12476.539372704023
40000000750,9641.01154104759
40000000752,9639.534481124596
40000000753,9585.178055680532
40000000862,10039.012896764702
40000000865,12808.458198578357
40000000874,9961.3744762106
40000000961,9415.842959309517
40000001042,9551.311800649486
40000001121,14266.240513662253
40000001202,10160.935464969467
50000000003,10104.765380601599
50000000005,9737.826560769914
50000000008,11610.577667581712
50000000010,9463.512006962546
50000000011,9953.213554943426
50000000012,9684.601072371757
50000000014,9541.949528434801
50000000016,9463.512006962546
50000000017,10337.044395546578
50000000019,9481.12527496848
50000000020,9786.702253935655
50000000024,9518.76071766497
50000000027,9787.379970134785
50000000035,10494.419638645515
50000000039,9690.842308071564
50000000042,9463.512006962546
50000000043,9463.512006962546
50000000051,9770.707357738713
50000000053,10985.86457035357
50000000061,9555.963396861682
50000000066,12344.512571943553
50000000068,9463.512006962546
50000000072,9463.512006962546
50000000073,10035.553972584084
50000000075,9659.283447446374
50000000078,9463.512006962546
50000000079,9463.512006962546
50000000080,9969.171269330478
50000000084,9463.512006962546
50000000120,57548.936354810416
50000000121,287879.7811338043
50000000122,10227.504499534742
50000000123,112521.83129411351
50000000124,10326.213386180618
50000000126,12393.336336682309
50000000127,9985.957627364662
50000000128,12245.334305486907
50000000129,10387.536125305394
50000000131,32457.38909059242
50000000132,53335.7928384386
50000000133,62694.826139585064
50000000134,49752.61707385769
50000000135,73422.14158460603
50000000136,90621.03288577942
50000000137,27175.491125005017
50000000138,28202.60453773632
50000000139,17989.061476467698
50000000140,10003.805844338682
50000000141,145076.76809254996
50000000142,78188.70467959088
50000000143,9630.757823513099
50000000144,61363.84708278315
50000000145,283369.405531714
50000000146,53671.579805722926
50000000147,91017.16447346078
50000000148,55199.57167250682
50000000149,79565.75825642758
50000000150,39100.60208553235
50000000151,25350.953682988307
50000000159,103771.40772839155
50000000160,80400.83782445727
50000000161,29625.782848692164
50000000162,9459.259378720726
50000000163,9459.259378720726
50000000164,108503.72111190399
50000000166,11054.411933762616
50000000167,78248.97772587696
50000000168,50568.35032744128
50000000169,66644.55231355419
50000000170,10871.701096519657
50000000178,14771.4659137714
50000000183,42606.54384290747
50000000190,10804.007809208624
50000000194,10813.93292906792
50000000198,11046.370840974489
50000000199,15211.832750406254
50000000202,41758.500206619836
50000000204,10349.149382535557
50000000208,12031.275630888566
50000000209,14357.834580124687
50000000213,9739.463876183072
50000000229,12319.679370951208
50000000230,12272.982110705718
50000000231,9669.007232808937
50000000232,9881.49431308558
50000000233,9687.319610141518
50000000235,9401.974867968813
50000000236,10016.443478999909
50000000237,13396.21070915046
50000000260,12171.54874651576
50000000261,10881.748726555363
50000000268,9666.386210344288
50000000275,12994.34991366796
50000000433,12439.508843133115
50000000434,9715.80506801149
50000000436,9527.719297688496
50000000441,9715.80506801149
50000000448,12892.033482368433
50000000450,9807.36779388786
50000000452,9725.333296638284
50000000454,9756.717142871883
50000000456,9554.227420498675
50000000457,24198.70322242004
50000000465,13122.672516807414
50000000466,33065.44616052111
50000000467,10531.854748998387
50000000468,10224.341054974015
50000000469,9826.200419413231
50000000471,9876.473002957502
50000000485,10039.045615670464
50000000494,9689.604621365741
50000000495,9485.118088255493
50000000496,13386.481691272791
50000000497,9440.747568569712
50000000498,58994.620587346166
50000000499,11860.72137845182
50000000500,19629.46918721116
50000000501,9656.739737179021
50000000503,9391.850496097397
50000000538,9552.150903797472
50000000539,9524.140753378626
50000000544,14057.778894458856
50000000545,9434.576965186037
50000000547,9434.576965186037
50000000549,9900.81258843503
50000000551,28165.38185998564
50000000552,9548.172105434776
50000000626,146367.94457996002
50000000627,60347.82336912885
50000000628,76741.60236182096
50000000629,44589.13344474122
50000000630,198868.8631570246
50000000631,20785.273606402665
50000000632,9554.156179980622
50000000634,40661.02681217117
50000000635,15046.52726427553
50000000637,115534.6709358253
50000000639,175008.2389929519
50000000640,9507.713392960752
50000000641,9847.090905060151
50000000642,249424.458370653
50000000643,284718.9641095083
50000000644,18032.57867282871
50000000646,9911.12111121455
50000000651,23499.361364219305
50000000652,10121.161557800691
50000000653,38609.96503114025
50000000654,17578.193587923193
50000000655,174207.5451390743
50000000656,9916.093094259477
50000000657,10331.399486611972
50000000659,9968.348284698299
50000000660,9576.170654002224
50000000661,36231.4844204722
50000000665,10164.747241510833
50000000667,29066.916930494663
50000000668,10449.005858707122
50000000669,9715.80506801149
50000000670,26404.820554056107
50000000671,11891.16224635951
50000000672,22208.094477781055
50000000674,46714.929401319314
50000000677,11638.609986022355
50000000680,10363.560069374314
50000000681,24560.58851003142
50000000682,10798.89649749927
50000000683,24526.363618361873
50000000684,10381.277505856071
50000000686,10604.958813886497
50000000688,13726.066320555592
50000000689,10629.840068150193
50000000690,10613.331849879529
50000000691,10590.075924267383
50000000704,9614.951906290555
50000000843,9939.379130235298
50000000847,12091.324031298667
50000000848,9586.148488026021
50000000856,9836.990502004905
50000000864,10513.654382135794
50000000870,9803.410364193911
50000000873,14077.433085521376
50000001014,26742.88095541869
50000001020,10653.886988452357
50000001063,10161.36808034073
50000001067,9666.386210344288
50000001115,9942.739384430948
50000001148,11683.267067650017
60000000064,10050.376611407573
60000000065,10105.373364767749
60000000066,11706.140000839403
60000000067,12903.083967868697
60000000068,13184.203926992328
60000000069,12772.071644361378
60000000071,12595.952440761193
60000000073,10622.556908558088
60000000074,10136.004415472093
60000000079,12032.04683999719
60000000082,10266.044005145275
60000000083,12272.534088975719
60000000084,12258.329210678781
60000000087,11038.214987426554
60000000088,11610.76164187778
60000000089,10841.210059563115
60000000090,16204.117765698229
60000000096,10021.922330319228
60000000097,12439.895505472357
60000000243,20934.596538726164
60000000246,79449.44020006777
60000000247,10051.537087970948
60000000251,10307.21991212722
60000000252,9715.80506801149
60000000253,9715.80506801149
60000000254,10108.643258999464
60000000255,9576.714896028796
60000000256,14081.634728810675
60000000257,9868.062931338756
60000000259,9546.824457923633
60000000260,9546.824457923633
60000000261,9546.824457923633
60000000262,9546.824457923633
60000000263,9546.824457923633
60000000264,9602.280160705517
60000000265,10280.637409087956
60000000266,9546.824457923633
60000000267,9533.442520545179
60000000268,9546.824457923633
60000000269,9546.824457923633
60000000270,11753.302232724403
60000000271,78349.42323258097
60000000372,11290.178640374472
60000000375,9979.263419286937
60000000379,9750.886143363363
60000000380,10356.966512859919
60000000383,9665.738313520666
60000000385,9865.395819098268
60000000386,9652.458607531527
60000000390,9695.06693966218
60000000391,10061.347565738746
60000000395,9665.738313520666
60000000397,9974.983849492006
60000000402,10130.711049868594
60000000403,9615.21572173036
60000000414,9931.183149577666
60000000421,9727.898988828523
60000000423,9652.848962719616
60000000424,9586.521363060197
60000000425,9675.748044759972
60000000426,9872.996095053688
60000000427,9939.13125492676
60000000428,9586.392174159766
60000000429,9678.9185670865445
60000000430,9701.627152449622
60000000431,9764.425660201265
60000000438,9594.78945268772
60000000571,25461.157945488525
60000000572,88250.47330945524
60000000573,9606.605334133961
60000000574,188692.46718233178
60000000575,13708.176816390283
60000000576,9810.478141223371
60000000579,85231.28963656782
60000000580,22596.460273723762
60000000582,9715.80506801149
60000000583,19621.241514020665
60000000584,9715.80506801149
60000000585,9854.143457260545
60000000586,84522.42677495457
60000000587,10213.399883950166
60000000588,9414.189135002223
60000000589,9414.189135002223
60000000590,9414.189135002223
60000000592,14976.756593021157
60000000594,9658.07754610372
60000000595,9584.872841535913
60000000597,14691.234231498776
60000000599,73153.24582361444
60000000601,9758.457944215575
60000000602,9546.824457923633
60000000634,10254.565244431778
60000000635,16773.274836804412
60000000637,37177.379006375864
60000000638,11105.04132942739
60000000639,9478.946840469998
60000000640,10667.119490318566
60000000641,9583.40857052164
60000000642,9787.843251561571
60000000643,35747.00142138399
60000000644,9908.873823379665
60000000649,9666.386210344288
60000000650,9666.386210344288
60000000654,11504.962498903373
60000000655,46642.32461809786
60000000658,9673.960395489763
60000000659,9557.26015757423
60000000663,9773.334274304978
60000000664,9649.964421301433
60000000665,9773.334274304978
60000000666,19210.02754008433
60000000670,15966.217507400577
60000000772,9726.167086554615
60000000773,93083.58631474784
60000000775,30004.282146913374
60000000776,11046.181786459378
60000000777,9825.801880238496
60000000778,23884.533250615983
60000000781,77289.45460672992
60000000783,9893.668674444683
60000000784,12269.081335323692
60000000785,55824.08413496693
60000000787,20482.405644204173
60000000788,37176.099202516605
60000000789,36850.321661630864
60000000790,63401.093726215506
60000000792,52484.52052858841
60000000793,150348.5172220808
60000000795,96437.33895336659
60000000796,46353.77973197808
60000000800,12977.922002536005
60000000801,116289.1155369299
60000000802,9663.518218354493
60000000803,10664.64139351625
60000000806,123631.49674695989
60000000808,9770.803474124994
60000000810,10984.97384268027
60000000896,9663.684382611134
60000000920,9726.167086554615
60000000942,10044.905513326426
60000000957,85026.4335526306
60000000962,9478.946840469998
60000000992,9715.80506801149
60000000994,9606.605334133961
60000000995,9606.605334133961
60000000999,9546.824457923633
60000001000,9626.532292870737
60000001049,9414.189135002223
70000000157,9512.392692489253
70000000164,10497.400876033325
70000000165,9966.95509909272
70000000168,12084.240586669372
70000000169,9664.084326779795
70000000170,9643.669477384363
70000000171,19829.097482307978
70000000172,9697.168436343147
70000000174,9639.992237361052
70000000175,10110.437112845288
70000000176,9600.516523871676
70000000177,9715.80506801149
70000000178,9715.80506801149
70000000179,10323.975848657892
70000000180,9652.37451960499
70000000439,10971.82076097361
70000000440,80042.79396994656
70000000442,9983.359263630775
70000000444,10346.689871907867
70000000445,19808.133622537873
70000000446,11601.609178322855
70000000447,30566.08777368428
70000000448,56527.95217354499
70000000449,14623.949862851334
70000000450,15601.761378825322
70000000451,14789.441815226975
70000000453,9791.880144362523
70000000454,22121.88542804176
70000000455,11775.45285455306
70000000456,9984.655810271335
70000000457,10745.435980151922
70000000458,12218.843744371858
70000000459,10231.66159353282
70000000460,10445.168668732833
70000000582,9573.628009648128
70000000657,10710.783313715061
70000000658,9792.086948661456
70000000659,10665.288574409287
70000000660,12472.74670725945
70000000661,26996.463061970695
70000000662,12146.11183535461
70000000663,11201.69788776939
70000000665,11719.219136698213
70000000666,12512.035901757343
70000000667,11205.062589138428
70000000668,13474.044088385403
70000000669,11255.928329160433
70000000670,9833.96710329114
70000000671,9495.725904717696
70000000672,57898.434343537185
70000000673,9926.892205963804
70000000674,9686.192829755035
70000000675,10459.467108288127
70000000676,72719.57933509047
70000000813,9568.861470410631
70000000824,30592.224673845663
70000000825,121016.69356324899
70000000826,14729.424687191167
70000000827,12960.034496134584
70000000828,46351.735621944
70000000829,10438.628853495084
70000000830,10293.722563884243
70000000831,133533.8385538984
70000000832,9812.40490296051
70000000835,43779.85081687647
70000000838,10385.590189120756
70000000839,11938.836439203946
70000000840,11508.836332722396
70000000841,92011.16199414371
70000000842,29726.830175973977
70000000891,53017.06613383627
70000000892,16264.359455805072
70000000893,14965.056771460379
70000000894,49676.78540732585
70000000895,24880.48327241733
70000000896,9725.00312194372
70000000897,10378.696295315847
70000000898,17199.399830173235
70000000899,9764.759550230468
70000000900,10884.164978254672
70000000904,24487.568337301913
70000000909,9714.500389850407
70000000912,9715.80506801149
70000000913,9705.266034929162
70000000914,9735.435277991177
70000000915,11198.316479245777
70000001061,9533.997676842722
70000001062,9998.901803337956
70000001063,9533.997676842722
70000001065,9684.603392175486
70000001066,9781.548687518924
70000001068,9754.07393170889
70000001069,10039.106018019194
70000001070,19658.092813190808
70000001071,15112.09931799609
70000001072,9774.07231380861
70000001073,10655.214247404574
70000001074,11073.491831889636
70000001075,64433.20133226849
70000001076,9671.564400917605
70000001077,10980.218881440114
70000001078,9574.721612996153
70000001079,26191.020655603425
70000001080,9880.6059556694
70000001081,85001.87500339739
70000001082,10385.338667340866
70000001083,11091.450702787
70000001085,9835.420759357632
70000001483,9840.517301971886
70000001484,32126.608957474295
80000000009,9512.662137264932
80000000010,10242.427790204474
80000000011,10038.722767790476
80000000164,18885.478834036498
80000000167,141184.6026424449
80000000168,10493.212473589736
80000000169,37213.533006609454
80000000170,14769.97444522634
80000000171,12250.772866303954
80000000172,11059.60580115268
80000000174,9525.165596912948
80000000175,25451.656512400983
80000000177,10445.985680328135
80000000178,17440.96311774187
80000000179,31166.021091658014
80000000181,18310.070160029485
80000000182,11947.211914139327
80000000183,10046.421082298448
80000000184,17945.123297006565
80000000185,9551.541714519395
80000000187,10065.97399373512
80000000188,59308.78512585753
80000000338,10223.572916063633
80000000339,10142.0611654362
80000000340,9584.592078289423
80000000342,9584.592078289423
80000000343,24207.14493831102
80000000344,10167.128286939103
80000000345,9796.441392694715
80000000346,11834.869451159011
80000000347,34504.327134796054
80000000348,12950.319794618146
80000000350,9768.724817629953
80000000351,11101.149982455981
80000000353,10780.027418446767
80000000354,95735.45614378023
80000000355,17122.19887839452
80000000357,59101.61019423526
80000000359,10116.349710548538
80000000362,9916.562934481875
80000000363,10212.335795527606
80000000384,11037.104826863706
80000000386,15065.03040622404
80000000387,99467.93542920271
80000000388,11130.90611717128
80000000389,10135.294763137721
80000000390,9630.456246367163
80000000391,14514.887276969206
80000000392,13587.710649586134
80000000393,13062.305280307452
80000000394,11247.676951921949
80000000398,10904.863969836208
80000000399,70325.12348347838
80000000400,52169.882691336185
80000000401,11938.454109393375
80000000402,77955.96329705097
80000000403,11039.932813260964
80000000404,10958.368346466912
80000000406,15270.934286839558
80000000431,10299.243978809942
80000000432,9999.414510153047
80000000434,13069.879092365889
80000000435,12221.314435371238
80000000436,12940.548605363523
80000000437,12347.238642590748
80000000438,17466.90866340081
80000000439,11176.943749667998
80000000443,12190.157955666571
80000000444,13846.741861905271
80000000446,10343.094468619269
80000000448,10151.555896010796
80000000449,10108.400392931067
80000000450,10099.983539493533
80000000451,9612.199910837675
80000000452,10602.970035606215
80000000453,10615.847691603614
80000000454,17890.45356061976
80000000455,10250.529273034197
80000000456,10846.95083192738
80000000457,10251.415241277455
80000000458,9886.18993256063
80000000459,12317.066044445253
80000000460,98360.12531303882
80000000461,155533.37836689106
80000000462,14554.16091547718
80000000463,9745.28050773415
80000000464,10928.729175565346
80000000465,10524.84470559679
80000000466,9946.398227007836
80000000468,22699.066986958453
80000000469,9614.378209915843
80000000470,9910.528716337742
80000000471,32081.656805959108
80000000472,9771.779956714554
80000000478,32033.649600328223
80000000479,76086.13926868381
80000000481,58787.18995623358
80000000482,11992.461030835768
80000000483,10531.46633939187
80000000488,10121.715527809376
80000000492,9646.180037795166
80000000493,9927.599320803178
80000000496,9467.300139085704
80000000497,9635.505997358632
80000000509,9956.0864527773
80000000510,45748.812134454274
80000000512,11167.72125667208
80000000513,9822.239589207777
80000000514,9813.796113679207
80000000515,10271.835396245453
80000000516,9781.288279040113
80000000517,17410.66005918085
80000000518,9802.736133120903
80000000519,9542.116093560728
80000000520,9629.639101633535
80000000521,9768.223306643746
80000000710,9536.018992573625
80000000725,9628.055494519022
80000000728,9587.957130245286
80000000729,9398.465865502418
80000000750,9722.295728074603
80000000755,9553.271614892628
80000000792,45176.14722483643
80000000799,11978.22070996788
80000000803,9741.67538838028
80000000807,9512.944000656726
80000000849,10881.891389732898
90000000006,9586.649904958893
90000000007,9586.649904958893
90000000008,9764.338410301021
90000000009,9443.2042724924
90000000010,9970.371684947813
90000000011,9586.649904958893
90000000300,12954.008275694074
90000000301,22681.77458701061
90000000304,11167.049004523342
90000000306,9048.750981110006
90000000307,13366.520781222456
90000000308,10332.466403839599
90000000309,9952.05515055847
90000000310,10270.869976629718
90000000311,11650.716709776489
90000000312,10041.222346599645
90000000313,9543.457671189737
90000000314,10782.074259891597
90000000324,105568.58529659483
90000000328,177620.28493235516
90000000330,10520.957246038059
90000000333,79528.26923538264
90000000348,27879.63131587091
90000000362,16411.31326110286
90000000515,9890.656011533883
90000000524,9785.309900047725
90000000569,10086.70506151671
90000000603,9786.706493368089
90000000604,11274.867926544845
90000000611,91604.20722318333
90000000612,9625.714110081406
90000000613,71384.0117512517
90000000615,326081.2279903767
90000000616,9647.788041193418
90000000618,10712.999724566876
90000000619,76894.22153606373
90000000625,29270.12144404997
90000000629,9616.323908887493
90000000630,9616.323908887493
90000000632,9702.190507801726
90000000633,9699.171521972565
90000000635,9670.218652392012
90000000711,464060.5430210951
90000000712,152689.44091184053
90000000713,9794.71838220609
90000000715,75899.18106107482
90000000716,9542.939805220038
90000000717,41949.03486665901
90000000718,249336.26186743582
90000000719,65988.63094585005
90000000720,98047.4156832378
90000000721,106232.295227898
90000000732,137277.15987271993
90000000733,10014.190842711407
90000000734,10014.190842711407
90000000735,180707.36786302266
90000000736,10450.955577669129
90000000738,221588.10536797167
90000000739,38813.461435050165
90000000740,133511.7468334096
90000000741,206848.22642714906
90000000742,9947.255566609667
90000000743,253751.6467969577
90000000744,469359.8082021078
90000000746,9947.76818795796
90000001170,13246.817240968518
90000001192,9566.751416660409
90000001226,9715.80506801149
90000001246,9586.649904958893
90000001254,9648.47277681375
100000000094,10226.003240322614
100000000095,10160.623595807743
100000000096,9689.063171400752
100000000097,9982.908422417848
100000000103,10136.577560400036
100000000107,27149.696152318968
100000000112,20655.06023741523
100000000115,13810.641573919955
100000000117,23221.056327581864
100000000204,9686.671999659571
100000000205,12728.55321510607
100000000206,27792.91898442511
100000000209,9647.008461894331
100000000210,10482.274857813376
100000000211,9490.726742515799
100000000212,28599.517332749812
100000000218,9490.726742515799
100000000220,9890.772838404293
100000000221,9404.431572794861
100000000222,9490.726742515799
100000000223,10050.687173890738
100000000226,11482.523311884894
100000000253,37099.28659309184
100000000255,14935.729885770452
100000000256,10021.340348703952
100000000257,10407.807400033074
100000000258,18374.9621288628
100000000259,24635.16200946872
100000000262,76285.53450442382
100000000264,12313.894651513101
100000000267,9678.318268667976
100000000270,9816.008725458936
100000000276,9891.317397420178
100000000277,13834.753714220868
100000000281,11924.213857992736
100000000282,9796.823906905125
100000000283,9661.692956468578
100000000284,10734.221165378662
100000000285,14683.798046745127
100000000487,10105.627364824475
100000000488,9932.619252633915
100000000489,51804.33794987569
100000000490,42728.91595931132
100000000491,14650.04453291318
100000000492,9475.842724952627
100000000493,9932.619252633915
100000000495,10037.250145373177
100000000496,9983.93894694345
100000000497,9932.619252633915
100000000498,10012.601351075491
100000000499,10551.542351316844
100000000500,9989.098095178586
100000000501,26338.994460658752
100000000505,38167.21332679897
100000000506,11322.455832798963
100000000507,14458.179906802676
100000000508,9948.023226994277
100000000510,57027.11051851825
100000000514,19368.43917438025
100000000518,9932.619252633915
100000000524,9539.87579528765
100000000530,11529.321394941959
100000000533,9983.93894694345
100000000539,9737.90688661883
100000000544,9732.786740079753
100000000548,11703.145909094961
100000000549,9525.165596912948
100000000562,28694.707399368614
100000000563,77881.17111275229
100000000565,9994.047122968326
100000000567,48148.26384460908
100000000569,69735.19859377024
100000000570,43558.08188243442
100000000571,55198.92492047376
100000000573,19245.51962964963
100000000574,9825.801880238496
100000000577,9613.634144871883
100000000579,24276.078989449656
100000000580,11264.036208973688
100000000581,33257.44489501399
100000000582,10223.167059654434
100000000583,10101.274468851112
100000000586,127418.06717842314
100000000589,9846.959168354915
100000000590,59336.907441866184
100000000591,91690.53403772548
100000000592,13073.118511979335
100000000595,11452.380834298901
100000000596,9580.616671030195
100000000600,10241.334010645523
100000000602,9814.444996408745
100000000603,42441.93355542784
100000000604,10246.232232749855
100000000605,22639.55730891722
100000000606,12703.756245321252
100000000607,9580.616671030195
100000000609,10618.321313166964
100000000610,9513.856972182804
100000000612,14268.521695907963
100000000613,33609.61301477977
100000000615,26879.820755762586
100000000619,15145.224700673592
100000000621,24113.063053438986
100000000622,11481.811240584646
100000000623,9580.616671030195
100000000624,9556.787937292022
100000000626,15263.404802435802
100000000627,39989.36900511219
100000000628,57163.508104548455
100000000629,10885.417291713586
100000000781,68531.89294822857
100000000783,12389.601073349597
100000000785,100550.84405371067
100000000787,9473.609619147872
100000000791,9490.726742515799
100000000794,11627.479534726994
100000000795,10487.703391484372
100000000801,9767.343419455698
100000000802,12585.091880577758
100000000809,10708.230860181444
100000000831,11273.254187795304
100000000832,16733.97734385128
100000000970,9504.667852715716
100000001009,9429.827501606891
100000001088,9683.728626560347
100000001090,9683.728626560347
110000000008,14685.060402995525
110000000009,61220.24803172021
110000000010,15971.752078097776
110000000011,125778.94553353963
110000000012,13756.29329511287
110000000013,15153.004547147182
110000000015,11827.436390855933
110000000016,13644.354422417495
110000000017,184610.09927916067
110000000018,76820.64232038509
110000000020,13677.036370657199
110000000021,12171.670934233223
110000000022,12250.553443499291
110000000023,62422.02076604144
110000000024,16426.100662864563
110000000025,12086.146318178182
110000000032,13746.212413180909
110000000042,14528.598265492083
110000000044,13824.607046157256
110000000156,12710.180437323921
110000000157,9902.028294425987
110000000163,10844.774394466709
110000000164,9816.633831653844
110000000166,11585.594681126588
110000000169,9715.80506801149
110000000170,9532.592837389568
110000000171,9715.80506801149
110000000172,10099.1266845539
110000000174,9776.891650321833
110000000179,9971.183497422342
110000000257,9626.532292870737
110000000266,9910.136362178253
110000000296,14082.054592451575
110000000297,102281.9320845548
110000000298,37026.09870519696
110000000299,81303.39189723082
110000000300,10543.172394762425
110000000301,54776.66056890595
110000000302,9703.927186855934
110000000304,146859.57269086345
110000000305,11990.561234789646
110000000317,42744.243774360875
110000000321,9966.43338435194
110000000323,10244.464437770284
110000000399,14921.679093480343
110000000400,11766.481519226672
110000000401,167768.62033606917
110000000402,62694.037377652865
